epoch       	ep_ret      	ep_ret_sa      	ep_ret_bs      	ep_tx       	ep_tx_sa       	ep_tx_bs       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
41	36.72746072261756	36.99744416822204	35.647526940199704	874015865.8277833	474875194.63523823	399140671.192545	956380807.5513762	0.0	0	452876.2766220459
42	43.47174035788843	46.42048870986628	31.676746949976984	825479216.8251964	584679591.2113456	240799625.6138513	950508284.771324	0.0	0	557593.9094651655
43	37.73604277630737	41.81920646847916	25.611973678035497	708516245.8178658	533868467.1697848	174647778.64808115	983330512.9987743	0.0	0	509136.64547899703
44	39.74379472714674	42.83074162816819	27.396007123060993	959982475.7336998	556861775.7678038	403120699.9658965	952523609.8720334	0.0	0	531064.7733381304
45	41.13567977284595	42.62108104518646	35.19407468348393	740919017.4329983	550475067.8522418	190443949.58075657	935696327.0635141	0.0	0	524973.9340326706
46	40.69345410884208	44.38045554845863	25.94544835037592	957119510.4898839	564277868.0431836	392841642.44670075	956621864.3967447	0.0	0	538137.3100692591
47	37.09638125070012	37.6459571168832	34.898077785967686	864761027.8533149	502008523.9503965	362752503.90291846	917159400.4842838	0.0	0	478752.635908505
48	36.425268870015934	36.72448859793563	35.22838995833712	858219036.9788551	481767369.74013287	376451667.2387221	998265039.7518362	0.0	0	459449.1670037584
49	46.21417658183389	48.200753984364574	38.26786697171115	821870169.4811958	604650716.0103341	217219453.47086176	878367307.3468052	0.0	0	576639.8582557049
50	39.17022380896721	39.11629202060765	39.38595096240539	836014960.0887128	516324490.21009195	319690469.8786211	973269005.2576406	0.0	0	492405.40524491493
51	43.26204159357156	45.794063698536355	33.13395317371238	876356821.7135254	587020744.430712	289336077.28281325	955836317.4035712	0.0	0	559826.6071612469
52	43.58634607230505	46.644180486955236	31.355008413704304	824323246.860508	588114461.3153658	236208785.54514208	980639822.2537475	0.0	0	560869.6568635614
53	44.428723784544516	47.881717250811235	30.61674991947758	873333386.7285037	613637852.8960862	259695533.83241743	990104961.524961	0.0	0	585210.659881674
54	39.85524140213798	40.183138719840294	38.54365213132878	886192642.7462356	492426699.35436654	393765943.39186925	887140433.57744	0.0	0	469614.69588696153
55	34.12026272612595	36.10467981987978	26.182594351110627	665225008.3539104	423809508.98439956	241415499.3695109	765274607.7907153	0.0	0	404176.24376716564
56	45.62383369384	48.55700896847926	33.89113259528299	725094185.0952152	542912899.1183641	182181285.97685108	872359299.3868253	0.0	0	517762.08793484134
57	46.138092481256486	47.89078853588591	39.12730826273882	771478058.0021591	541491293.7562076	229986764.24595162	853577233.8877054	0.0	0	516406.33941288706
58	45.90597816712395	48.962082187780844	33.68156208449637	856565655.6709154	542676262.077719	313889393.59319645	817592965.6661541	0.0	0	517536.4132668675
59	45.33595075194532	48.61064426213709	32.237176711178215	716391356.498592	536502492.3984124	179888864.10017937	803678923.4330482	0.0	0	511648.64768830535
60	37.660196910774445	37.26684952080643	39.23358647064657	774493210.4413141	421509044.6506795	352984165.79063475	787993442.3352275	0.0	0	401982.35001628834
61	34.537891805535395	36.2073207077664	27.86017619661133	664234367.2740183	416091296.77620953	248143070.4978086	754995392.7772778	0.0	0	396815.5830156417
62	40.85533914263637	42.28042309159549	35.1550033467997	697936211.6729677	476447961.6208357	221488250.0521318	815533036.0328543	0.0	0	454376.1841019018
63	36.32015199228974	38.437078572073375	27.852445673155163	751104223.9053509	424351667.0672926	326752556.83805823	791481524.0929873	0.0	0	404693.28600625275
64	43.51784783690962	45.83741505742094	34.23957895486425	826357946.4466633	515402610.5020322	310955335.9446309	718186236.6217618	0.0	0	491526.23224452225
65	39.86415267781363	42.203221420135954	30.507877708524283	839903923.4898151	469474246.6328533	370429676.85696185	777469366.488965	0.0	0	447725.5312279255
66	44.34026314265379	48.88630109835454	26.1561113198507	725629916.7631836	543327046.2211493	182302870.54203424	772714570.0974728	0.0	0	518157.0493899816
67	29.609625411819927	28.304639222032588	34.829570170969305	615126935.6071866	327593766.87815845	287533168.729028	734889124.1705482	0.0	0	312417.76168647635
68	30.270072876686303	28.69730301371025	36.561152328590516	592992466.8458558	336481323.5002775	256511143.34557813	857295323.7189705	0.0	0	320893.5961725975
69	36.2434635092376	36.88544471965032	33.67553866758664	596565265.767077	423974035.90277916	172591229.86429778	778605128.0869769	0.0	0	404333.1488635817
70	46.387609418160096	48.97785343638385	36.026633345265104	894512057.565952	550263854.919753	344248202.64619887	773023088.7788715	0.0	0	524772.5056836634
71	46.43067342500525	49.227572743874696	35.2430761495275	863805980.521196	553482385.3857069	310323595.1354889	783946109.3764843	0.0	0	527841.9355256147
72	46.117503557720745	48.350931622952984	37.18379129679187	841169129.9489683	541689491.4732525	299479638.4757159	835279165.4091029	0.0	0	516595.3554852032
