epoch       	ep_ret      	ep_ret_tx      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
582	26.101272495591882	39.56380467695221	784846348.928938	511593238.31775135	0.0	0	748487.8052987455
583	24.36481965888543	36.54838909387385	786879652.8275112	544190262.9428723	0.0	0	750426.9150042639
584	14.809874296313449	22.418530517221086	518561455.30200964	524503107.5285726	0.0	0	494538.74139977427
585	24.788021726719847	36.334602251019824	743113011.8887106	515762102.65499216	0.0	0	708687.7936255556
586	21.88456587658506	33.3932053487179	767691213.8107374	470061347.2970519	0.0	0	732127.3935420392
587	24.378317155079415	37.40997405551031	811745251.0013249	460461051.38761616	0.0	0	774140.5973447084
588	23.75477295130237	34.98421845503042	806809078.789422	499250431.9493904	0.0	0	769433.0966848582
589	18.12769016866221	27.639507738070087	627607640.9280019	554418399.2756529	0.0	0	598533.2879333511
590	24.511901378904923	37.61275699438378	773054989.2202295	483165522.3374826	0.0	0	737242.6883890432
591	14.807068786989227	22.17498685523878	492669121.66550887	470529171.18310946	0.0	0	469845.8878188217
592	13.341610034136668	20.39696848231592	478999640.4013235	477838591.19832176	0.0	0	456809.65461857215
593	21.890109002222303	33.17973051775729	807127892.0714358	517200967.8278468	0.0	0	769737.1407236439
594	21.80235026153814	31.019137953070597	692082642.7523013	458946230.245227	0.0	0	660021.4412234316
595	19.461381120549397	28.98501916252402	682984589.6936316	491842466.8181379	0.0	0	651344.8616920777
596	12.88940043703051	19.80558347616036	466055465.8188539	561067178.396464	0.0	0	444465.12777219206
597	22.35794409687789	34.127390075404975	760802018.5386436	537726782.812405	0.0	0	725557.3449503364
598	23.20564560317428	34.85809883113523	761778067.2038562	497016805.28937584	0.0	0	726488.177493912
599	23.222354157475465	36.09589707748925	853475475.438634	487818845.2384023	0.0	0	813937.6406084386
600	20.292607011569697	30.501354956765393	658906928.6942286	527585998.54238653	0.0	0	628382.6147978103
601	20.999086984646524	30.31558869737518	686771548.4565388	483322705.4623962	0.0	0	654956.3870015513
602	21.272595062461523	31.655821062245725	701814017.8614504	408698055.0496431	0.0	0	669302.0037283425
603	23.589574880849483	35.68545952082196	761328589.5360913	488871125.90911347	0.0	0	726059.5221863664
604	12.431740655876377	18.930377221593886	445270376.07065105	495312021.0327103	0.0	0	424642.9215151319
605	19.07473597438397	28.70402070903424	619350287.8979354	474868570.7396764	0.0	0	590658.4624270777
606	16.8494112009918	25.971078706169752	567061917.0416245	498836728.21805847	0.0	0	540792.386094689
607	14.861092943849377	22.06776196946324	503524302.461063	533639800.1026294	0.0	0	480198.1949434881
608	14.61608658376481	22.392974217882855	470350144.6319666	493402790.04082716	0.0	0	448560.8526534718
609	21.17148408219685	31.718871379605186	700810497.7790372	473389997.8421322	0.0	0	668344.972399747
610	20.99697860741899	31.7754074001534	754745182.4587066	501995272.9626963	0.0	0	719781.0959422175
611	17.75441914762446	26.719624664473628	583988769.5448619	531866176.4254258	0.0	0	556935.0905846234
612	19.387746178410527	29.137262815244725	574214132.5066842	488833963.60573846	0.0	0	547613.2702891199
613	24.168738765239457	35.1334905580326	800554004.094533	571267005.3013319	0.0	0	763467.7926011401
614	20.251662230359823	30.530768678715972	665305503.7072613	509605205.3281393	0.0	0	634484.7714493383
615	15.224070975110775	23.863102261844066	555272624.3308963	591824675.7766267	0.0	0	529549.240427872
616	18.335030010677656	27.778996589622512	642841633.7393819	532191575.8887264	0.0	0	613061.5556138824
617	22.447559971433215	32.59776018973064	676881270.2838306	477215738.7633655	0.0	0	645524.282726126
618	13.378355318699523	20.41464003804389	483444353.0427736	553283627.294461	0.0	0	461048.4629085288
619	16.911610218415422	25.324729016797466	611720792.1018256	546518506.0866457	0.0	0	583382.4082391984
620	23.888514786740725	36.31552598536342	782942885.1075735	501322429.98501194	0.0	0	746672.520740102
621	19.147728214294347	29.225255476107005	666053091.8393325	489001665.07714367	0.0	0	635197.7270501448
622	15.071549889374875	22.256977328666302	515285519.8020008	416216603.2846391	0.0	0	491414.5658512121
623	15.514210340408752	23.96830274667601	564465721.3395749	547822210.7207069	0.0	0	538316.46093328
624	19.623437276127888	29.22619443092107	657014911.0935433	480388067.5316927	0.0	0	626578.246205848
625	25.35438877729497	37.98248339951179	785443544.9559942	479683458.3139453	0.0	0	749057.3358116098
626	18.28611905121403	28.47497649407675	614704306.0518075	535136296.57221794	0.0	0	586227.7088659358
627	21.834773289725664	33.37418288500792	697402850.500242	476251107.6593069	0.0	0	665095.1867105888
628	14.20573865300257	20.6728355085948	454886996.9715183	497996647.99084204	0.0	0	433814.0458789044
629	12.102331247393902	19.002460345304783	412137801.78006595	500181658.23609495	0.0	0	393045.23637777887
630	18.925698078863313	27.842661971830026	560028625.4323469	546317116.3460413	0.0	0	534084.9165271253
631	16.739448192920435	26.06484118481643	590191980.5711753	478870055.63375056	0.0	0	562850.9336196664
632	18.555433307323103	27.88091764266335	618641457.4736979	550859339.4371274	0.0	0	589982.469056795
633	24.350128363714656	36.00529444988668	799612463.2918444	533444160.81582475	0.0	0	762569.8693197676
634	18.822522194492993	28.17714490249006	612914946.6432819	484974988.74957806	0.0	0	584521.2427552051
635	14.68107387355185	22.33979388193666	503474077.2564481	494645166.3735717	0.0	0	480150.2964558106
636	15.840361741952105	24.049691530663157	546404044.5455242	456756440.3488991	0.0	0	521091.50366356305
637	18.06447108115906	27.412043286945785	574689493.5125687	484358642.87869	0.0	0	548066.6098714529
638	22.134965880259436	32.98017096793379	706238595.5302731	505024709.5005825	0.0	0	673521.6098120431
639	19.5160998039402	29.063252836407667	635942975.2415996	512127118.6866318	0.0	0	606482.482186889
640	23.069823879709634	33.68865583572382	705187732.1130279	513465731.6825582	0.0	0	672519.4283609656
641	17.054220028393093	26.45218405986864	562619662.4931238	464732163.6651466	0.0	0	536555.922024845
642	19.884170359937798	30.160826653788792	660299087.4055486	493598513.6776705	0.0	0	629710.2808051577
643	20.018314633258385	30.784264489588253	736339778.7423412	497952423.9966511	0.0	0	702228.3351348318
644	21.38334631110312	31.61734896901556	744921257.5680306	566210826.7469406	0.0	0	710412.2710876755
645	26.204057391277043	38.912774305159346	801462337.1216121	554420050.9484829	0.0	0	764334.046479809
646	25.85679595008326	38.163871493788776	811273565.2543921	516178727.54276156	0.0	0	773690.7627624439
647	16.509551335919646	25.769992139785412	576470777.3802016	541082261.8292859	0.0	0	549765.3745462431
648	21.286386955369853	32.33914790683915	691164677.7909449	541416484.0864333	0.0	0	659146.0016164257
649	18.66567432508829	28.49410253360112	656254370.735515	460408824.8808753	0.0	0	625852.9383998056
650	24.921875341983135	37.84505922565182	820709709.2112617	490548647.3720603	0.0	0	782689.7709000226
651	19.03085499243548	29.1155818399745	654472133.0637571	565500061.2383846	0.0	0	624153.2641065193
652	19.88745360111606	29.193849446529153	671899697.4862005	499639010.2549631	0.0	0	640773.4846937186
653	21.699433867051233	33.496336767193796	812263120.8017555	525311915.88704747	0.0	0	774634.4764726216
654	19.780202094272397	29.29487645635116	631973004.8962262	550860459.461914	0.0	0	602696.4234316122
655	15.432095314866244	24.233218097388498	517793249.3984442	469022684.91903967	0.0	0	493806.12315983215
656	16.619433483629223	26.01836441174706	571346065.4842529	493735804.41394895	0.0	0	544878.0684320951
657	19.512492699536534	27.248798819286442	582427017.3374962	501696959.4239902	0.0	0	555445.687615868
658	21.30193167775276	30.81026445770597	707086021.7875748	447840387.9254406	0.0	0	674329.77846868
659	20.250277965122166	30.853494065711523	705746965.7742352	502289595.7226572	0.0	0	673052.7551405287
660	23.900543789652755	37.070856007161254	828846455.1344585	582852095.770401	0.0	0	790449.5765060984
661	18.016465493700853	27.31403087374731	559877219.8347995	534714016.0771478	0.0	0	533940.5248973841
662	19.888063045315203	30.35479198688229	685347494.5508344	532270540.8928676	0.0	0	653598.3033665031
663	23.91094852861803	37.52255521238264	813814294.1309762	491461019.3020893	0.0	0	776113.7906369932
664	24.098143330966334	35.55426329515624	784013858.8987627	454429376.4728408	0.0	0	747693.8809383037
665	16.67674739534501	24.807130244887443	549594538.6901596	465444018.83002234	0.0	0	524134.19598594605
666	20.520176898163083	31.445606311741976	681759476.2983671	489534045.87876034	0.0	0	650176.5025123284
667	18.476743796302575	27.066433672301052	614970347.6213884	500057952.4263063	0.0	0	586481.4258779415
668	16.187298144001506	24.456724424913485	591259990.4144794	483157480.23249304	0.0	0	563869.4671768947
669	19.25078309255394	28.331701917174524	622636583.5347316	526008340.0429748	0.0	0	593792.5181720081
670	24.431079573963007	36.75384560116463	812516108.6690221	497664185.3106647	0.0	0	774875.7445039958
671	17.238587545622952	26.065345859855196	628495564.0553538	483190645.1745973	0.0	0	599380.0774148499
672	21.999359953297628	33.108083749823976	739380116.1049579	487568508.239187	0.0	0	705127.8267907696
673	23.653133074349018	35.581314275886555	783777083.2905142	480572510.987815	0.0	0	747468.0741219653
674	18.460548251352577	28.308826815930445	640426871.8256453	564388496.3136278	0.0	0	610758.659196515
675	24.61098491743087	36.25270267183928	777584192.1098703	491535458.9476201	0.0	0	741562.072858687
676	22.83110613849499	34.434073433844624	722592048.0268472	527440169.4388052	0.0	0	689117.4774425958
677	20.061311470005325	29.12998750386614	664049760.4398972	512923071.1097937	0.0	0	633287.2013472529
678	18.809256223645633	27.55373780781375	664861069.9416223	558568966.7060752	0.0	0	634060.9263817042
679	21.114472636976664	30.829953602054385	668972129.1112064	523023103.8450446	0.0	0	637981.5379249634
680	20.97732956984846	31.4537362199342	688223198.0434923	443057163.47656703	0.0	0	656340.7879290506
681	18.12689830959842	27.837577032850227	602417106.7477432	474018997.735338	0.0	0	574509.722469085
682	25.331826887249253	36.5013089010644	784710423.6049955	464108038.5217842	0.0	0	748358.1768083532
683	20.144401645271376	30.371177601610945	683379609.6821513	592726535.5246575	0.0	0	651721.5821095953
684	19.939007437421413	30.235053635157282	715570489.7334442	546926480.7358828	0.0	0	682421.1976370275
685	23.344932899885713	35.14704877373035	796716378.2175698	487153723.3357651	0.0	0	759807.9473663039
686	23.824002913940745	36.25901694783443	786291755.5755532	548093425.6299409	0.0	0	749866.2524943857
687	21.981004640416206	32.24489207613929	703833710.9903139	455778032.58267605	0.0	0	671228.1331923614
688	24.267250349349695	37.85487264015885	813736409.0518413	534353981.40335226	0.0	0	776039.5136373909
689	16.331823554398465	24.375074538148304	552741105.5762084	557782915.189341	0.0	0	527134.9960100254
690	20.767483215560727	31.10074083928271	702988696.8832322	458281826.4091997	0.0	0	670422.2649414372
691	24.965361163648282	36.68089708624783	779695351.2641897	463550113.63563037	0.0	0	743575.4311220071
692	22.09626318616377	32.85517004830936	744501336.2882077	499416661.64112306	0.0	0	710011.8029481962
693	22.079928570471022	33.56144762947454	788775565.5614654	532411132.9487079	0.0	0	752234.9982847838
694	12.912816495219847	20.92921034567714	493280192.9168487	513783894.4059433	0.0	0	470428.6507767188
695	18.21194138302722	28.44791820318391	631072808.7037549	535082882.92281157	0.0	0	601837.9294431257
696	15.791215219075745	23.379367443317985	550176462.2365769	512966204.3035134	0.0	0	524689.1615262766
697	19.145687789750863	29.398467960373896	741779843.7643149	463191823.0195717	0.0	0	707416.3854258679
698	16.96916063506305	25.649664899036406	569299711.8826836	470452870.67244107	0.0	0	542926.5135599934
699	21.328297994745455	30.925442834333477	726812711.1805161	495074939.4993655	0.0	0	693142.6154904519
700	18.920854496737007	28.02900120191046	604401082.2611381	490406719.7270686	0.0	0	576401.7889605886
701	23.31962117728905	35.87156718869579	724548145.0346977	490839373.9412942	0.0	0	690982.9569193819
702	25.25384223948717	38.11470607738671	793741406.9532483	507910774.8762693	0.0	0	756970.7936794743
703	16.057795904590094	24.307987369692928	560441974.368895	541241914.2330452	0.0	0	534479.1167916253
704	10.60578330732568	15.968101825142263	413620414.4005264	515429823.72435844	0.0	0	394459.16595509165
705	16.31420139006155	24.61043715327463	605360824.360761	503388477.8823591	0.0	0	577317.0703513729
706	25.611692876440916	37.57371079963143	755770619.8327755	440126693.6166676	0.0	0	720759.0292289499
707	23.944045887323036	37.651590917118426	801650647.4570453	567956833.1691965	0.0	0	764513.6332102254
708	18.962041011946095	29.443614961013438	629061011.0084925	567143075.6223224	0.0	0	599919.3296513486
709	22.932484263725318	36.033151963666235	777936243.3573551	430073918.88904625	0.0	0	741897.8150914717
710	17.62907204229643	25.879763145586768	565751183.3883978	503275765.56162125	0.0	0	539542.3730739573
711	22.662879670640333	33.84413543173492	718085743.0133207	499824138.53303486	0.0	0	684819.9300893028
712	20.672014813549744	31.551785780117328	690241720.3044496	535767804.1872463	0.0	0	658265.80076642
713	24.281258118547953	37.135914679927566	770590370.9980636	501429016.28381824	0.0	0	734892.2452908168
714	24.697082831100385	37.832729644268845	818960829.4753569	505802097.9177976	0.0	0	781021.9092134065
715	21.260025731916905	32.780482803440364	701058447.7961019	493912774.93186027	0.0	0	668581.4359627741
716	24.332224288519445	36.59645004328031	805580767.3273935	524084157.62005013	0.0	0	768261.6875909738
717	11.678360864931468	17.820616758263704	378513800.2295304	474853432.1854483	0.0	0	360978.8896842292
718	24.25114188465814	35.89914958123162	755803913.8644235	497475191.4631921	0.0	0	720790.7808918227
719	16.679077286125935	25.113912808885658	597746088.7407165	561427026.5865186	0.0	0	570055.0925643124
720	20.599322468739402	31.686095618538427	641972917.4269551	510306405.5570506	0.0	0	612233.0831784775
721	19.25713638262756	28.244282387603576	612072733.239177	573348319.6664747	0.0	0	583718.045462777
722	16.681557603646443	24.745830790663888	550642547.3357991	498140679.6835695	0.0	0	525133.6549146642
723	19.66170102999675	29.096790115626405	611920760.9726065	543900413.0209264	0.0	0	583573.113415343
724	16.626723205300483	26.112843460381942	563327069.5396076	521190043.3341801	0.0	0	537230.5579563213
725	16.362007754595247	24.15145993523019	541014880.0102906	557790035.6333749	0.0	0	515951.9958594231
726	23.291398186792144	37.10287937656571	763548532.6107365	502317875.55011946	0.0	0	728176.6248805395
727	11.336643086270676	17.53766570348933	420008431.4498852	546816463.0953335	0.0	0	400551.2537478306
728	21.235225865710152	32.53443963943985	641861924.8756297	465978991.3893833	0.0	0	612127.2324329659
729	17.114510029907947	25.210987988916095	557640781.6889127	529236564.18987626	0.0	0	531807.6912774208
730	17.246638527948157	25.827680382740628	567276225.8305222	419387544.06898504	0.0	0	540996.7668824407
731	26.527814455419716	38.71247920234592	808384468.9574617	490791474.26169497	0.0	0	770935.5058264369
732	21.72369349539708	32.203233104498885	663860404.3321203	458956030.6113037	0.0	0	633106.6172906118
733	24.581129638991708	36.634754998776096	756448519.6308142	472990133.0207651	0.0	0	721405.5248554366
734	23.09163985461082	34.646473371825515	809344051.1294231	431798278.98498815	0.0	0	771850.6346983177
735	22.82484343440637	34.740007873324046	747670278.434872	519744202.7761485	0.0	0	713033.941683647
736	23.254231487333218	33.399736257793656	715252895.7777936	467880918.5394396	0.0	0	682118.3164384782
737	18.559518631703337	27.384098150431477	674088581.7912158	511166952.47668374	0.0	0	642860.9674369962
738	14.364517287095337	21.42758979114551	501821911.4804131	551735829.8537347	0.0	0	478574.6683887608
739	20.581813030053862	31.46620533758123	641641693.9516146	495421264.9593245	0.0	0	611917.2038570541
740	21.872926436177423	32.89438328846274	676468666.1809976	547617233.6181424	0.0	0	645130.7927904112
741	18.366112916815425	29.00766418233643	655072402.856571	426406308.9977956	0.0	0	624725.7259908402
742	23.631446614941662	34.811218606253426	744195887.3017858	455959606.0844993	0.0	0	709720.5040948734
743	22.456014190348924	33.155542532019986	665750319.2620951	493026916.32901335	0.0	0	634908.9806195211
744	17.94142667790449	25.68311349487547	523024507.37562114	452514443.2086677	0.0	0	498795.0395351613
745	19.973550936999306	30.031314861237373	659142669.1230588	519154963.98973316	0.0	0	628607.434390124
746	20.53254158321131	31.03873739302486	688105600.9175562	447241054.86501575	0.0	0	656228.638570362
747	22.674562797095522	33.095278869235194	730057289.411646	472453532.62325513	0.0	0	696236.886417051
748	26.838481359539262	39.48174718974495	790263198.9917918	459960982.1223209	0.0	0	753653.7160795137
749	17.87344231844872	27.353911823863513	576867046.3546963	531294679.09262836	0.0	0	550143.2860896075
750	23.203446217857792	34.588237747451466	760207592.0735015	480301601.0159113	0.0	0	724990.4556975376
751	19.160399365771802	28.414062279337674	625953004.0005773	524099289.75141376	0.0	0	596955.3031926892
752	15.962590522966648	23.55231815292169	509391509.4670386	590770495.9524173	0.0	0	485793.59957412584
753	9.8134515899816	14.15536229434837	343805151.5262405	512776649.53145313	0.0	0	327878.14285873465
754	17.91249856915516	27.176840085793526	581087684.1983237	518800811.95291305	0.0	0	554168.3999999274
755	23.906435402502375	35.75904367402054	759140270.1542035	550946412.0834508	0.0	0	723972.5781957661
756	12.973184766405602	20.348937102093252	484500648.0382341	510323425.2176972	0.0	0	462055.8243162482
757	17.59213243459269	26.901182849581893	580214779.6495078	472631475.10347736	0.0	0	553335.9333510472
758	25.804742109121484	38.38568438892122	837109569.0382755	478967743.55997425	0.0	0	798329.8960097079
759	22.22983933223624	33.845474464543486	715576541.9813855	540323835.6687633	0.0	0	682426.9695104463
760	23.65785260032417	34.69446476509154	763356023.0257895	492724312.9466379	0.0	0	727993.0334337135
761	18.9426985195967	29.202438972101575	578049623.5803949	504338882.5397677	0.0	0	551271.079616923
762	23.080056211161995	33.98431907477773	747192402.9926721	486227750.96474695	0.0	0	712578.20414798
763	17.072490953012856	25.07955896867282	528869677.620469	510368896.10759616	0.0	0	504369.4282726945
764	25.077708486166	37.411544824076394	780914713.6101016	476531950.2838339	0.0	0	744738.3056736959
765	22.510567776974053	35.03210524192573	795605513.2641755	520661001.4722725	0.0	0	758748.5439912564
766	20.083095815319528	31.702266150850363	691885622.2468977	461345286.9671855	0.0	0	659833.5478276227
767	25.341703643251	37.28813916351192	772290992.7374448	521595451.5253972	0.0	0	736514.0845655868
768	20.95845745665524	31.606600264224518	687963133.1138353	470602406.5839837	0.0	0	656092.7706850389
769	15.888071533862204	23.50730894680071	568852081.3624607	532941145.7202726	0.0	0	542499.6198296173
770	22.310128420744903	32.558704041727765	689981519.968926	478347197.05955124	0.0	0	658017.6543893111
771	22.455916203076917	34.45606897491499	763343985.8845348	481207004.8336192	0.0	0	727981.5539212561
772	21.027690589587177	32.27984894180604	671256856.237672	504551998.02601075	0.0	0	640160.4235054705
773	14.460298613343447	22.016837246435088	510773410.9949892	522575990.4843386	0.0	0	487111.4835691349
774	13.636009811828929	20.763742058967686	493821556.0309767	547854731.3178997	0.0	0	470944.9348745125
775	20.802536367311774	32.14346679074605	720490503.9092357	537880258.8965924	0.0	0	687113.2887928347
776	19.38517189756429	30.56200028225517	680176608.2208039	598736319.9777321	0.0	0	648666.961880497
777	20.480792319288764	30.081972112797935	657668668.6737815	507424161.7515704	0.0	0	627201.7180192772
778	13.15329816415319	20.091432124606445	430244100.37340087	512476464.12861836	0.0	0	410312.7483114252
779	24.073477166929596	36.27974384034026	794593467.7792597	485952935.08850205	0.0	0	757783.3822052568
780	13.456325488959836	20.277106353405898	458090776.4770193	522152269.73396105	0.0	0	436869.4081087298
781	15.05998577565369	23.016247998632398	531314847.14197457	526417837.6172169	0.0	0	506701.32364461373
782	20.99300474708602	30.95856412139905	690934100.8351333	528704063.64679426	0.0	0	658926.1062957128
783	23.904017209241278	36.51509314218142	778434992.8252147	549710869.4405804	0.0	0	742373.4596492905
784	21.325631066778865	32.23372826744119	695583742.1591318	484025885.5376032	0.0	0	663360.3498069112
785	12.851336345690777	20.57452875642392	485003837.73700863	498844577.4827739	0.0	0	462535.7034082494
786	16.248950280836162	24.903021530790852	537310984.4759079	515461087.0171264	0.0	0	512419.6858176305
787	21.361190385596096	31.947694304079626	765505310.3230274	495939448.1117575	0.0	0	730042.7535276676
788	10.946563532219487	17.591695820022863	374162971.4771399	494336511.048451	0.0	0	356829.61604799255
789	21.192878843581894	34.25394066890927	700384562.80849	507222658.6148873	0.0	0	667938.7691578771
790	23.744158754781495	35.68399939632895	760045038.2899696	519569615.96488446	0.0	0	724835.4323291486
791	15.662744992060452	23.80373260875909	498555490.401663	487899064.09266835	0.0	0	475459.5664993887
792	25.32386607185616	38.21703605421227	826489001.2304051	510089077.2417163	0.0	0	788201.3332656911
793	26.13654172358978	37.26221182348085	793827521.2323837	525156903.13570267	0.0	0	757052.9186557616
794	24.015296434903988	35.12695265731759	809366514.0254503	541732052.0209258	0.0	0	771872.0569853309
795	22.123312910468417	32.86389646041515	692957563.9041795	523919405.5120799	0.0	0	660855.8310548584
796	21.12018258486355	31.564480066780273	650701670.4820789	499292247.4250262	0.0	0	620557.4707814016
797	20.957847413755484	32.29801656154623	682122450.2702103	476023198.29985386	0.0	0	650522.6614667992
798	21.02822302351587	33.06051690386805	693544508.5677152	484293146.3232547	0.0	0	661415.585105624
799	19.545689802136906	29.274679778972505	638624024.8761301	600913920.9185623	0.0	0	609039.3303643509
800	21.072301200477007	32.34831117111395	688418890.2232001	498359989.5104933	0.0	0	656527.4145347595
801	18.925675232790905	28.86542567341484	603126940.8983235	479231198.6363928	0.0	0	575186.6730674014
802	26.217148936014887	38.53580807101902	802972924.7136383	566377918.5265695	0.0	0	765774.6550690064
803	21.73764474756219	31.768393554687965	717524222.9815485	519582897.13036	0.0	0	684284.422856854
804	18.2974576657779	27.589166468109237	623910213.1348622	425411185.02925193	0.0	0	595007.1460102673
805	16.54769976984865	25.270970950221827	556185117.2140025	503648948.5179543	0.0	0	530419.4614543938
806	22.8571645430675	33.87635925913579	786651408.5237713	538393756.0851756	0.0	0	750209.2442739214
807	16.525494975274206	25.81846759134424	606609502.3894473	504602036.0395304	0.0	0	578507.9025167916
808	24.28507132746326	37.287023061039896	807495377.5872419	492489629.10883886	0.0	0	770087.6022217193
809	22.64273688045374	33.373763226499584	749193720.0329419	493341309.73606247	0.0	0	714486.808808272
810	17.114372608194817	26.21056583749895	580777197.360217	558216219.9410164	0.0	0	553872.2966768426
811	21.495009342753352	32.680342930743265	796115616.550429	523027802.0055243	0.0	0	759235.0163940706
812	15.225504647032812	22.6367364351338	525395709.6461332	455415116.70903265	0.0	0	501056.39423955255
813	17.166655878215114	27.17649327528107	576801333.593084	452913483.95157325	0.0	0	550080.6175165976
814	19.583466080244836	29.585086594168775	645704228.4675314	559522633.417675	0.0	0	615791.5386843979
815	20.15974280915262	29.843574636839282	688318134.9807659	480098152.95572495	0.0	0	656431.326847807
816	25.36097950546396	38.61054764242638	855424050.5674335	514517866.2066407	0.0	0	815795.9466623623
817	22.16012226744594	32.460538258521304	697837544.931139	491354555.2592027	0.0	0	665509.7436248198
818	19.52147393176188	29.44776223277226	689896388.7880346	473588833.78041136	0.0	0	657936.4669685693
819	22.061724734808074	35.91716318775631	818970261.0711313	534985808.7185464	0.0	0	781030.9038840593
820	20.586093263352502	30.47634540379928	677527462.0441941	521528357.1261482	0.0	0	646140.5392114582
821	19.618721303385346	28.854883194097614	628908326.7329177	482081919.6158541	0.0	0	599773.7185792136
822	20.85422416896084	31.3335038400745	649188294.91493	496405290.01168567	0.0	0	619114.2033719348
823	21.501692081543244	33.09220746346133	668227896.6014199	469567939.7144284	0.0	0	637271.7824949457
824	26.987991411595562	39.792245557120474	840311705.9748807	576409207.4484909	0.0	0	801383.6917637642
825	22.668725797656666	33.5654138168043	747855845.1542078	491078786.3757092	0.0	0	713210.9118978578
826	22.023559397606466	33.46720180368045	728144039.231228	444261101.5843364	0.0	0	694412.2688591266
827	18.745949851474037	27.84418520776706	599837121.472026	490378896.4138018	0.0	0	572049.2567749271
828	17.264439322085956	27.048848386293336	563105923.0510671	519944257.6887665	0.0	0	537019.6562300366
829	24.607446909129955	37.3698458777463	805878614.6631956	469052399.22037965	0.0	0	768545.7369453392
830	25.343781056214	38.41922536119128	789605684.4094559	525367325.8458684	0.0	0	753026.6613096767
831	24.204307005350792	36.451205918747235	770476686.507806	533568299.0600078	0.0	0	734783.8273122846
832	23.138897293793274	35.37197351072354	735663436.5953321	518924430.7308125	0.0	0	701583.325000126
833	25.763350550972863	39.64116539636414	816466484.40959	539310942.4283466	0.0	0	778643.1163879301
834	27.880195819566495	41.4635860918938	777730140.2033753	481048079.2378991	0.0	0	741701.2598069911
835	18.566678306155794	27.71960225905157	605188482.8936511	466659097.1324204	0.0	0	577152.7127205379
836	19.918228681086585	31.281981223819237	706381713.164849	537302819.2254672	0.0	0	673658.0974243628
837	25.001952234280616	37.4968371730792	820235114.2560829	455343139.7124206	0.0	0	782237.1618805726
838	21.828046628699056	33.23020595422268	703069052.8523242	449676699.3921802	0.0	0	670498.8983653296
839	17.464374817427952	27.136915351337997	587557846.4394946	477655616.0059312	0.0	0	560338.8275523135
840	18.494480152262934	28.52455056051484	630816111.7914028	506865618.70143807	0.0	0	601593.1241907147
841	18.067646361128947	27.764447383317528	583387832.998292	443266882.6654424	0.0	0	556361.9928343695
842	20.712842631969153	31.831868438765618	760562921.879066	537679108.6779017	0.0	0	725329.3246069582
843	22.11764734122419	33.306575957982545	690395088.7386141	535478604.92790884	0.0	0	658412.0643030298
844	21.988774181344024	32.97540603604536	769015047.4363353	494492145.03014004	0.0	0	733389.8996699668
845	22.031085561423026	31.81460434700164	724717174.2375009	539261194.3348237	0.0	0	691144.155728818
846	18.05445601834341	26.134663178053422	600367203.0841203	523316842.220402	0.0	0	572554.7819939808
847	22.511290504347386	33.75913401534481	761414165.8199489	504532440.952834	0.0	0	726141.134090375
848	21.09000630594902	31.867196770503618	779627817.4296446	528884706.21597195	0.0	0	743511.025838513
849	19.586395813550087	31.104926790960583	776383469.7662518	505882273.3267767	0.0	0	740416.9747984424
850	20.670453400318586	31.74393658556569	692257926.5255315	506963168.9599519	0.0	0	660188.604856044
851	21.35651573638298	31.603807425228503	708066323.5423418	521147816.3186992	0.0	0	675264.6670745296
852	21.836518090202034	33.17429096216287	716378618.2008724	537572725.2428775	0.0	0	683191.8890007711
853	17.32106665414199	25.54807558160273	564073780.6714351	529654195.8446515	0.0	0	537942.6771845196
854	17.533996370403006	25.372600998049737	559482849.1286621	516215193.23200834	0.0	0	533564.423683798
855	19.74150541068632	28.75508550752102	664278399.318823	515657053.3984755	0.0	0	633505.248373817
856	20.193977881967047	30.846089651851596	717735927.8556266	557633136.7634072	0.0	0	684486.3203579203
857	15.238666564962733	24.187200108849026	571346737.2057127	503200044.2631565	0.0	0	544878.7090355996
858	21.901163167057465	32.65989151082053	715974829.310298	524587174.0473327	0.0	0	682806.80590658
859	12.092834130797188	17.09298423583258	401981148.3225161	511223329.5348784	0.0	0	383359.0968346748
860	20.992098828846814	31.80842885276185	819097760.3305569	451456555.72362643	0.0	0	781152.4966531341
861	16.219683451163565	23.964675081452075	584287395.206744	528237424.909924	0.0	0	557219.8822085802
862	22.558814677960783	33.74109110396223	729362837.6595871	560078009.701362	0.0	0	695574.6056171297
863	15.016840694065234	22.25350652871882	569372130.8652533	414351213.1083995	0.0	0	542995.5776836906
864	14.229440166290473	21.370674733521085	489913770.4095549	480148593.7583037	0.0	0	467218.180093341
865	23.541816467925432	34.984430075578	771888881.146904	479747373.8286837	0.0	0	736130.6010693585
866	19.067594108777733	28.815752615352952	792862307.9570267	548083050.6343505	0.0	0	756132.419545199
867	20.1036844385032	31.62724988225376	712352834.2803013	525469853.50831056	0.0	0	679352.6022723212
868	22.83354905538639	36.1657724323555	775792755.20454	461331252.67334306	0.0	0	739853.6254926107
869	21.62708357340027	32.264691933075675	722064797.108156	504170056.8630625	0.0	0	688614.6517831383
870	21.434967394657516	32.47485306280874	794050414.9912657	543943424.3015084	0.0	0	757265.4867088948
871	20.89027129555525	31.24019705128871	767616223.6280403	500772249.18149734	0.0	0	732055.8773308184
872	21.371069702922163	31.845599296007272	818365571.8511194	469459163.45846766	0.0	0	780454.2273055261
873	19.459094299603535	29.912845845709953	667967173.144748	536082751.4104182	0.0	0	637023.1372306328
