epoch       	ep_ret      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
349	41.003265764249335	520892652.82023513	508417089.66168886	0.0	0	496761.9445993757
350	29.976468927585202	394391024.4979541	570174835.6564976	0.0	0	376120.5906848468
351	35.17603811042249	449917786.7903521	543219319.1529381	0.0	0	429075.0377563021
352	46.1088307777461	567595008.2998383	554211640.9820204	0.0	0	541300.7815359479
353	38.617749991344745	479912926.8263217	530238312.3031719	0.0	0	457680.6324256151
354	39.922169072506776	501862182.176909	531689311.62275535	0.0	0	478613.07351771265
355	41.02422209607491	510343412.8488475	518824176.4526356	0.0	0	486701.40538105735
356	38.06415715336042	490779165.70326996	567663060.0352107	0.0	0	468043.4853584957
357	41.28183473791177	512711473.96987796	488005712.6585138	0.0	0	488959.7644518642
358	39.123656028917175	500086866.0103011	546513691.4254651	0.0	0	476920.0000861179
359	41.83169929600167	510409677.1660735	505767540.3600329	0.0	0	486764.5999584899
360	39.5259406620609	506952928.2124821	523844199.925873	0.0	0	483467.98726318555
361	33.224759211705404	421305637.0592719	521944219.9458354	0.0	0	401788.36542060075
362	41.12867260850337	510879150.9073696	506138746.50473446	0.0	0	487212.325007791
363	33.533290332470926	425584587.046512	523334030.0902801	0.0	0	405869.0901246184
364	44.65628589801041	572102666.5011473	608033987.2031367	0.0	0	545599.6193896742
365	43.999102473296	544360413.1098676	511151725.6489944	0.0	0	519142.54485117656
366	40.687007019915505	516889955.6508909	518970620.3015398	0.0	0	492944.67511262017
367	43.363096475813784	530808808.63635075	528788499.0077162	0.0	0	506218.7277186877
368	45.75882155224952	550699814.2346284	525376535.9126905	0.0	0	525188.268885258
369	39.4280574538558	491147813.2267422	530292737.2876516	0.0	0	468395.0550334381
370	38.86541271965579	489346161.1703216	467421300.96079826	0.0	0	466676.8657401289
371	36.56937377975814	459174749.243584	594537142.9195881	0.0	0	437903.1650958861
372	39.18595284152497	477945051.9777133	467436404.13147336	0.0	0	455803.9207245954
373	45.29283179646105	555382798.5635009	517168628.62767446	0.0	0	529654.310763837
374	30.876014954600002	388976021.1138428	414400639.10624355	0.0	0	370956.4410341671
375	33.14324731244893	432431014.3836321	565282425.5281606	0.0	0	412398.35203517176
376	44.79977840422612	538700617.4594206	528031895.70191944	0.0	0	513744.9431032374
377	38.872553223650975	491347979.7898884	547996417.2426418	0.0	0	468585.94874371367
378	39.85827431798802	482705493.9733154	465979609.3684726	0.0	0	460343.83199054305
379	41.159967050192435	500289773.627699	518309439.7738484	0.0	0	477113.50786943355
380	46.854511739596134	593013667.1623709	596163714.3579794	0.0	0	565541.9036506374
381	40.20267666542304	486461052.8612367	458347203.7571327	0.0	0	463925.41204570467
382	38.901451029466536	486068672.4814016	450267788.47517353	0.0	0	463551.2089551943
383	36.95484266072825	456343545.7174301	537439997.1152134	0.0	0	435203.1190084745
384	46.86576190876046	590860649.444014	516062400.1833439	0.0	0	563488.6259498731
385	43.01820752443679	531338087.6592779	542822495.7655374	0.0	0	506723.4875290663
386	36.14141524100572	467218856.1053421	426766581.8768187	0.0	0	445574.6232083721
387	41.02006042140564	581162079.5953867	526473283.7387643	0.0	0	554239.3489793651
388	47.093938866094796	585475634.9681907	534636727.38262504	0.0	0	558353.0759508043
389	35.652093686574204	482272577.5789168	589181654.3519423	0.0	0	459930.9707440535
390	37.984264345345935	494916176.4314025	574376614.154364	0.0	0	471988.84623661265
391	41.67051129095175	530297346.24810195	508476144.0570448	0.0	0	505730.95917520724
392	43.62614559074813	540284157.6313741	491475392.6075301	0.0	0	515255.1246942273
393	45.28080324932923	578739212.1176679	516191429.8046981	0.0	0	551928.7224938086
394	36.103864185164916	453312604.8513663	544598295.1329931	0.0	0	432312.5885499635
395	36.239765124609264	457150376.5204363	440829034.39635205	0.0	0	435972.57282298675
396	47.99572876206915	574258544.2062962	523316055.0267279	0.0	0	547655.624586388
397	40.637370812917254	529350464.26528895	479226444.82846487	0.0	0	504827.9421475303
398	44.29061316531663	560460251.2529465	505637620.0463133	0.0	0	534496.5469865289
399	40.57904888514783	520400256.37172425	579562175.6954858	0.0	0	496292.35875294136
400	46.1267543836281	574297214.9542533	512517577.51134723	0.0	0	547692.5038855106
401	45.09644921303175	555546832.679016	474685096.04817295	0.0	0	529810.7458868179
402	48.331180481794014	595861859.98702	541667005.2733238	0.0	0	568258.1519956779
403	45.84987634600293	566816611.338493	544580319.3034061	0.0	0	540558.4443459446
404	41.59581512476127	512699819.5375095	492652197.37853193	0.0	0	488948.6499190421
405	40.00169382262668	495777686.8471161	546051950.4628391	0.0	0	472810.44659339555
406	36.84964833565283	467808207.86926466	475072728.7035971	0.0	0	446136.67284895387
407	32.74988178406733	422019731.98849225	520318593.16675687	0.0	0	402469.37941407424
408	44.874391846561444	547180548.8091863	504607986.76917297	0.0	0	521832.03583639744
409	39.900139741119396	489691788.85111195	520370206.4132757	0.0	0	467006.4819823379
410	38.75368485752273	482364825.07550025	500102028.79496366	0.0	0	460018.944812298
411	46.87484176703842	557053972.8650397	492740946.2313804	0.0	0	531248.0667734524
412	34.01262824376295	421574032.0435427	439966256.2183154	0.0	0	402044.3268237522
413	36.32105270351958	446412285.499773	449365462.0904013	0.0	0	425731.9312093478
414	43.13725014737475	555064159.7145603	562751634.6104171	0.0	0	529350.4330773929
415	47.35420836020803	588124928.5832047	509529386.67283183	0.0	0	560879.6392280625
416	44.11545285689655	550509489.43079	509412228.34589976	0.0	0	525006.7610080623
417	35.11145509449368	440340415.3001169	520390873.980418	0.0	0	419941.3445473832
418	40.97108300003382	496435929.8760147	460474228.1873613	0.0	0	473438.1960640093
419	38.937850394088095	487403054.12322366	504309254.5090422	0.0	0	464823.774455284
420	40.52102569400412	506029866.0156511	518194888.8615404	0.0	0	482587.68655362236
421	43.00858273389242	535532476.84351087	527303958.161307	0.0	0	510723.56876708125
422	40.72770930912918	497318823.8848375	528411701.80783033	0.0	0	474280.18940433254
423	32.154028447638964	425670969.74208736	512751223.7286757	0.0	0	405951.47108277056
424	38.80931147581939	476052262.2460235	507438352.96446776	0.0	0	453998.8157711251
425	39.13773444305411	501927640.4401258	547582152.8880129	0.0	0	478675.49938213895
426	40.29282923910161	496982791.7906166	480083940.3785039	0.0	0	473959.7242265857
427	44.33920218324038	529885562.1449447	499097630.75067717	0.0	0	505338.25125212176
428	36.87124974821745	467807981.16099155	500401164.20337474	0.0	0	446136.45664309646
429	42.37785093474798	528909283.1980346	543479841.2674912	0.0	0	504407.19909480534
430	45.43819452767654	542476130.8727391	513782203.5719856	0.0	0	517345.5532767668
431	45.12259933483943	560001835.9307468	484516692.8150893	0.0	0	534059.3680675
432	35.780719742136796	482268556.2611056	503929514.5476452	0.0	0	459927.1357165391
433	36.75860633618572	463062101.0005371	519889823.92902327	0.0	0	441610.43262532895
434	40.65380028488061	518395283.89648384	499108755.30790514	0.0	0	494380.2679982031
435	41.1828802001871	523808963.9249362	524583356.3562837	0.0	0	499543.1555985797
436	40.14649384380322	523875766.1507864	526887887.5585247	0.0	0	499606.86316565174
437	44.03524330216346	564505199.5125495	513505354.11117685	0.0	0	538354.1102529042
438	34.61617082645053	460473456.0754068	441487389.89993614	0.0	0	439141.7084459369
439	37.22437920767615	521106314.70877385	456977645.1529747	0.0	0	496965.7084548697
440	40.75463008862854	501877160.7006897	499776312.4411002	0.0	0	478627.3581511398
441	38.06041040194215	497269264.29753345	584759795.5567081	0.0	0	474232.925698789
442	28.18447968736504	447325120.2630099	500269385.84759176	0.0	0	426602.47827816976
443	33.64858002545115	486507882.72978294	539213631.3428488	0.0	0	463970.07248857775
444	33.65110460261003	435827768.2012611	443090632.9627041	0.0	0	415637.74891019944
445	32.45735293649742	551658409.3192422	466882582.97393656	0.0	0	526102.4563972877
446	29.807818596858258	446209126.10464615	468140737.93142474	0.0	0	425538.18331207865
447	33.31350997785571	472907200.8080881	531658726.8676558	0.0	0	450999.45145424636
448	39.774801070971854	521355609.9120453	476059199.7147627	0.0	0	497203.45488743327
449	38.20669845078285	523022942.0200392	475920609.7843373	0.0	0	498793.5466957465
450	37.124061771608424	504276503.7169612	495929685.26682603	0.0	0	480915.54996200674
451	33.33195509698389	442797384.4550915	468358197.0753728	0.0	0	422284.49292668485
452	41.849210575585936	523044045.14801115	540087269.020396	0.0	0	498813.67220688914
453	36.9239895573071	491496819.26909184	545923716.028002	0.0	0	468727.8931322971
454	38.725666699767444	482046613.51742244	464488486.5938845	0.0	0	459715.4746221756
455	36.50348125097968	472951442.74408054	549996459.2147884	0.0	0	451041.6438523106
456	39.04213219231941	536126235.98807293	516121739.34653515	0.0	0	511289.8216133814
457	39.66735524312335	546149587.9654086	542633995.5473819	0.0	0	520848.8349584662
458	41.68757597410303	560627346.9587647	475771391.06604743	0.0	0	534655.9018695495
459	39.09615164049242	511710640.7389647	509805450.2715682	0.0	0	488005.2955045364
460	38.17465796713397	485740163.36728114	538059973.7771184	0.0	0	463237.91825035214
461	31.043447668279182	412779330.3996341	524735386.241071	0.0	0	393657.0457455004
462	38.65415582782869	510299684.0502704	579384708.8649749	0.0	0	486659.70234896697
463	31.78940541555734	391967654.334254	496488841.621744	0.0	0	373809.4848005811
464	37.38464997235648	483735467.27050275	522366161.43383574	0.0	0	461326.0910706546
465	41.96007899494647	541001179.4431294	536684433.31964546	0.0	0	515938.92998040153
466	40.06017312504163	475935728.9739534	452846154.5038091	0.0	0	453887.6809825453
467	36.77858935124148	487392884.81988716	528127038.7958701	0.0	0	464814.076251876
468	39.641104863997	493281319.6149245	508550760.84684986	0.0	0	470429.725279736
469	42.45279042231209	518674772.1402044	524311857.0395068	0.0	0	494646.808757977
470	36.04464348144076	453626560.2466614	519618097.3116541	0.0	0	432611.99974695354
471	39.15436624402794	495013920.9094385	475293524.7430714	0.0	0	472082.06263488624
472	37.606811785964894	453279207.5977817	493767629.81064725	0.0	0	432280.7384469813
473	36.43919131808695	483894091.50384766	520340100.96340066	0.0	0	461477.36692795524
474	41.971670113631355	518470973.8212262	517116509.20129573	0.0	0	494452.45153544034
475	37.81383708160548	481038617.86768997	478187976.69660276	0.0	0	458754.17505997664
476	35.13051593253696	448236403.2577729	547166194.699058	0.0	0	427471.5454652528
477	35.546729882054706	468985161.3664285	523599767.6142096	0.0	0	447259.1031708033
478	31.614747338974247	399834855.64285654	586977042.0096579	0.0	0	381312.23263059295
479	44.394880547004895	557448930.9939374	598732244.0360096	0.0	0	531624.7281970379
480	42.30173000989503	533989928.8320038	534372611.2784594	0.0	0	509252.4803466832
481	47.762951867702625	591498718.5175128	545223496.7221942	0.0	0	564097.1360373618
482	42.968877577113204	527651908.7697962	529751597.51603276	0.0	0	503208.0733964884
483	43.094963492115525	532544111.5399006	470348794.1376185	0.0	0	507873.64152898826
484	46.34779338830448	580512299.0878302	543948463.3056873	0.0	0	553619.6699980071
485	36.468774082577006	453079020.4686331	449555430.4792247	0.0	0	432089.82512343716
486	40.25363865629222	508484851.24930906	512291624.0591204	0.0	0	484928.94291811856
487	39.013256431330106	494596666.6309095	553159418.730506	0.0	0	471684.1379460425
488	40.90097681726701	525332350.6483654	490836646.5647967	0.0	0	500995.9703906683
489	38.929664204414635	498862871.32902324	505687416.7863298	0.0	0	475752.7077951654
490	31.694340481494997	407161701.9922451	480251482.5605558	0.0	0	388299.6578142596
491	41.376085288899674	516946319.97515255	511284908.8356217	0.0	0	492998.42832103017
492	45.42803491226785	564766381.3834178	524501978.64099914	0.0	0	538603.1926950627
493	43.43061570294384	564109426.1200585	517666953.8983741	0.0	0	537976.6713333689
494	39.37462905595276	522540115.28156304	560708447.2009952	0.0	0	498333.08723598777
495	43.365411001963984	559095169.0940769	580663736.1929153	0.0	0	533194.7031918303
496	42.08469080980803	534769263.62313515	559535693.9078499	0.0	0	509995.7119208671
497	36.66605914078375	461182847.93643767	497518404.25718	0.0	0	439818.23724406975
498	36.80704807554795	461786974.49922585	502705655.5415254	0.0	0	440394.3772308597
499	47.00899203710032	570566861.490129	502817423.689186	0.0	0	544134.9615956582
500	30.747103532306493	385267889.6239422	458616818.20292985	0.0	0	367420.0912703917
501	39.30532808312731	503177473.77643955	484919811.1962221	0.0	0	479867.43333477
502	46.16793252197582	567150789.7411098	573016717.0102465	0.0	0	540877.1417056177
503	37.3177209121803	489990631.4324114	549686788.939733	0.0	0	467291.4804767717
504	46.421683768390245	572952742.7457621	571076819.9603622	0.0	0	546410.3152711509
505	39.35130546866071	493497663.8074605	592136008.4465483	0.0	0	470636.04717966117
506	44.466941305242315	547232787.2876714	491709779.1877743	0.0	0	521881.85433165677
507	42.29042198518224	509094612.90416265	484685628.5755517	0.0	0	485510.45694748184
508	41.40303598755141	504412702.45747656	438623990.00480086	0.0	0	481045.4392027629
509	33.25651098782128	423777860.1295918	442002223.27021295	0.0	0	404146.06106719194
510	42.72105188273107	535612339.29044574	500244585.1760682	0.0	0	510799.73153156793
511	37.58930920436281	487911142.5496479	553883271.5209566	0.0	0	465308.3253380278
512	40.40674113392448	486835803.6503041	528765238.1448015	0.0	0	464282.8022482911
513	43.38966108020605	555404108.6611046	506843791.32740116	0.0	0	529674.6336566015
514	45.1719917209967	573029817.1721803	481416811.3455926	0.0	0	546483.8191720775
515	31.88263137022614	421139147.0961981	571461664.6835637	0.0	0	401629.58821887797
516	46.57724091387492	575744331.837854	477099854.060022	0.0	0	549072.5820902388
517	43.94007175042496	542799392.4959705	516403408.07016486	0.0	0	517653.8395843224
518	43.83029044106311	544722209.7335669	444324258.61449385	0.0	0	519487.5809989613
519	36.39681643928725	454521104.49241	553561685.3811084	0.0	0	433465.10361901287
520	47.80272912786927	588791836.7132704	517559658.79010093	0.0	0	561515.6523831083
521	44.53106827302852	539347303.9032528	525557951.8233438	0.0	0	514361.6713554886
522	28.312024211082626	376803820.7314117	438667204.4680973	0.0	0	359348.1261552923
523	41.82835703484402	528402686.4798095	553810786.792914	0.0	0	503924.0708158584
524	44.35721497371022	538981161.442423	438773984.09797895	0.0	0	514012.49069444934
525	43.57401126003188	535520371.92631316	498049010.8666237	0.0	0	510712.0246184476
526	45.92580523053591	576556871.6988986	432376798.42290395	0.0	0	549847.4804867732
527	40.20653261916217	510752043.85685295	527579726.43035597	0.0	0	487091.1062782792
528	41.05536936510427	509858079.6626099	507631850.9661679	0.0	0	486238.5555864428
529	40.53931544461955	503158770.7320843	530421157.1552559	0.0	0	479849.5967217294
530	40.48287224090909	522395930.21419543	551056537.5718573	0.0	0	498195.5816404299
531	45.64746191571803	560926382.3230197	503558319.7215055	0.0	0	534941.0842161364
532	40.9741197725107	498195647.3177964	516443142.7141337	0.0	0	475116.393392369
533	45.78456180937943	575861122.6547576	537939112.2650794	0.0	0	549183.9624927114
534	35.43789086385524	438171612.19756097	452221995.84585726	0.0	0	417873.01273113326
535	42.368551464753125	508129263.04513055	447324808.5121609	0.0	0	484589.8275805765
536	43.54253892311781	538331355.540411	513831428.103159	0.0	0	513392.78749505145
537	36.54225529492055	480056169.4473375	479389932.9794928	0.0	0	457817.23923429236
538	42.11026889721128	505064791.32604253	534454557.6149651	0.0	0	481667.3196087291
539	46.0950258158154	567329815.3166605	516769691.1482533	0.0	0	541047.8737990002
540	41.13172789958643	510014023.36932355	491741803.0132885	0.0	0	486387.27509434085
541	40.53192518271502	503070037.2493074	507636579.54868174	0.0	0	479764.97387819976
542	41.43690744422128	515106587.59423417	513817805.9133812	0.0	0	491243.9228002874
543	48.498444293366866	602137324.3334324	593253682.150399	0.0	0	574242.9011663747
544	41.53680285582965	513868662.8623171	485796078.48043245	0.0	0	490063.345777814
545	39.52508217866146	487633004.31523764	523114167.71568537	0.0	0	465043.07204746
546	45.85560061202767	568604320.3335673	520611293.0863926	0.0	0	542263.3364997553
547	44.71595086957301	548178071.6592565	522589404.65768903	0.0	0	522783.34775853757
548	43.165086821043985	534705890.6019656	583776823.8456098	0.0	0	509935.27469822456
549	38.2194260596064	484107351.8279604	538410897.1544126	0.0	0	461680.74782177
550	46.181900999073	576656776.5676203	515726864.4245707	0.0	0	549942.757194157
551	44.67900908461935	554472540.6952873	460151962.50705045	0.0	0	528786.2212136148
552	48.85592856585775	590060577.7458816	537496474.3153359	0.0	0	562725.6181200806
553	39.55886360874955	485710494.7957838	491043047.7374834	0.0	0	463209.6240957105
554	35.56713868192981	451457005.3375208	530693660.503761	0.0	0	430542.9509520729
555	38.9960145585372	490766031.8891108	510358487.94200075	0.0	0	468030.9599772556
556	37.60741291776541	461060382.84419686	441837447.0570093	0.0	0	439701.4454309434
557	41.09914595677844	520806811.99975944	394955976.6785455	0.0	0	496680.080413589
558	41.35750084131481	512930926.68288285	439930249.05472195	0.0	0	489169.05086792295
559	31.681354372776045	391768705.7360438	488292981.4679729	0.0	0	373619.75263218273
560	42.524078089612686	522881999.2740939	478793998.529149	0.0	0	498659.1332188549
561	41.40439635713525	492143020.63986474	429224008.9603747	0.0	0	469344.1587828302
562	39.80919381234039	507809488.3783819	480324397.9123738	0.0	0	484284.8666938609
563	46.32401941433202	569908579.9650875	523290762.81428766	0.0	0	543507.1754122615
564	35.960071813993466	433112639.9176285	386481955.9366931	0.0	0	413048.4008003508
565	37.2770574822299	463594229.2550341	502427241.31603885	0.0	0	442117.90967467683
566	47.60693296617462	589995212.551082	547340072.7612947	0.0	0	562663.2810126133
567	38.58514474854644	490262199.23158205	506215742.7463836	0.0	0	467550.46771200374
568	42.43640408916463	540124423.0609056	578900582.3652453	0.0	0	515102.78993692895
569	43.35921044867304	539865325.5051088	459629144.57471114	0.0	0	514855.6952525225
570	37.91984531586602	486589146.4422159	494737340.6043703	0.0	0	464047.5716039808
571	44.34997232287643	542640884.8003975	503694658.13124	0.0	0	517502.6748661019
572	31.992533374547985	436086695.28937614	537273568.6887127	0.0	0	415884.6810239564
573	43.395465769471805	535826894.42215645	488487524.3582913	0.0	0	511004.347250134
574	42.60679123772827	533379959.68535644	531058239.4067818	0.0	0	508670.7684377253
575	44.35789752389927	547977223.3793678	597195132.1077878	0.0	0	522591.80391251337
576	31.449460706493905	434865149.12506884	500278361.79205763	0.0	0	414719.72382075194
577	43.60059013942951	538607882.0444822	493566759.9437913	0.0	0	513656.5037197898
578	38.63361677982247	480824929.05165	468553614.6152596	0.0	0	458550.38552441593
579	40.50756223364314	519045049.60012794	564446156.7701234	0.0	0	494999.9328614502
580	38.8766113134738	466904339.71979684	414747479.3484669	0.0	0	445274.6770093889
581	36.91471871777738	472065376.4439976	464564729.4483471	0.0	0	450196.6251792884
582	39.25199201838421	495834971.97990185	509365717.1384192	0.0	0	472865.077953245
583	37.571603350550824	489369759.0250183	559644737.330976	0.0	0	466699.3704080755
584	39.33030138973238	490126452.57399124	511556588.6687861	0.0	0	467421.00961112144
585	43.93510029669585	548117583.634268	542845611.2495286	0.0	0	522725.6618826562
586	43.57343964388813	529713754.4762574	453283333.5598133	0.0	0	505174.40269113285
587	43.432089464184926	547651856.958197	540147841.8819487	0.0	0	522281.5103132218
588	39.10363907248778	494542926.6739322	489793837.43085825	0.0	0	471632.8875293085
589	40.40517265972589	506598312.58756274	528739325.0959608	0.0	0	483129.7994495034
590	45.63802135855272	572028472.3411245	509981907.9776921	0.0	0	545528.8623248335
591	43.016886419371026	539062296.3543823	597013228.4516371	0.0	0	514089.8669761489
592	41.73736031106708	511351135.56466097	524500319.3363052	0.0	0	487662.4446531878
593	35.97330878462421	449853739.7236931	499631780.4739728	0.0	0	429013.957713788
594	36.70666416617309	496462373.47333413	484547113.5744172	0.0	0	473463.41464360623
595	36.544361504140454	462229074.97684723	486832730.840645	0.0	0	440815.997101638
596	30.636418571984688	413518442.97277534	486195584.70025414	0.0	0	394361.91842343844
597	40.52676780472753	499971171.55262667	428398364.41199815	0.0	0	476809.6652532831
598	30.17712751083201	408619993.0130353	540324293.380701	0.0	0	389690.392506633
599	40.26108194805087	505101198.88114417	479802285.41412914	0.0	0	481702.0405589524
600	31.587596196366867	441486967.0304266	512932936.2740075	0.0	0	421034.7814850107
601	43.76014786614633	558153662.7958716	600708686.798083	0.0	0	532296.8128164972
602	36.41328056550719	476501801.07018226	518651376.47300977	0.0	0	454427.529401953
603	40.2045477385828	506483503.0641861	490158119.0107332	0.0	0	483020.30855578027
604	36.67234208465036	497421545.54673505	485561815.01583475	0.0	0	474378.15241502295
605	37.944965730481634	484322806.1021338	531462615.8228919	0.0	0	461886.22102940903
606	41.368222855363996	520134855.5049549	574579751.1799309	0.0	0	496039.25276275154
607	34.795732873668236	458172814.50161093	505972754.16345394	0.0	0	436947.6456657514
608	45.12431248814617	581584400.968535	599761881.9365958	0.0	0	554642.106026206
609	36.2831444716272	460388477.66820633	429241316.86392546	0.0	0	439060.66672154085
610	39.27034009915595	536234896.5465719	496341040.06735295	0.0	0	511393.44839722826
611	8.6091462313043	460213259.27009964	403519750.50271934	0.0	0	438893.5654355046
612	29.917597793319793	496116005.90968573	490374121.93821335	0.0	0	473133.0927941185
613	33.935547866503406	499616517.25029784	483444328.1494532	0.0	0	476471.4405539494
614	29.335037811457646	492271332.7528691	478472262.8942872	0.0	0	469466.52674948587
615	0.829129755896822	411426231.4341706	364270226.92540264	0.0	0	392366.6300145822
616	0.995527166371724	408341236.8187552	382451285.66710943	0.0	0	389424.549883609
617	7.9002839276006345	443302139.576993	430079279.81164056	0.0	0	422765.86492251686
618	8.820264184111776	439523180.8333431	372930214.949523	0.0	0	419161.96902593906
619	3.3227934852222396	440931158.1666298	390529608.9888528	0.0	0	420504.72084677673
620	33.32352978235153	509931460.86110187	463229206.21403795	0.0	0	486308.53735075175
621	7.184153535089387	431571112.9966355	362519168.4275443	0.0	0	411578.28616775083
622	7.08703435949677	374055191.47351116	380488182.1053734	0.0	0	356726.8290267095
623	13.210679678239066	420339458.56243944	462304196.9539789	0.0	0	400866.9458031077
624	13.777080599971056	419548720.2320484	409917680.24258345	0.0	0	400112.8389664159
625	20.05350011913244	484414362.1174633	446567219.9117456	0.0	0	461973.5356497413
626	19.07165723414731	495534331.5461856	510557458.8947392	0.0	0	472578.3648931367
627	23.275720914402182	495079084.8778188	569573596.9556236	0.0	0	472144.20783788577
628	22.08328937129377	458487266.0991918	402614608.12696725	0.0	0	437247.5300781172
629	35.366288695450514	541491740.5557526	538922074.3748826	0.0	0	516406.76551413804
630	23.947968605790123	461627994.0707782	508360303.5623867	0.0	0	440242.76167943794
631	33.19975308797693	540602028.5519875	539010315.3874952	0.0	0	515558.2700271491
632	33.044586732144126	507540412.92585385	526506017.9100389	0.0	0	484028.25634560967
633	32.53290491458959	503624448.26083803	536495620.0012171	0.0	0	480293.7014206294
634	28.316440555424936	430753231.9452777	541041429.0562221	0.0	0	410798.2940151956
635	34.947389935228756	511548934.2460696	448920558.7345762	0.0	0	487851.0801754662
636	29.625865177383833	500360411.3137013	481009454.8146409	0.0	0	477180.87321634416
637	41.73458666991538	558311404.417699	542119624.9474297	0.0	0	532447.2469498623
638	32.87992085469247	519221967.85990596	554663700.3387886	0.0	0	495168.6552619038
639	27.923992682730937	426156154.1525153	432238540.4587061	0.0	0	406414.1789937166
640	39.48548674270152	506764565.8862581	448468093.2633398	0.0	0	483288.35095048737
641	35.997130576656865	518971102.7325875	494162685.3075321	0.0	0	494929.41163309844
642	29.2433349094082	493325016.1491803	527129706.1304687	0.0	0	470471.39754217153
643	45.26891190441142	567290693.1403048	475061179.40717244	0.0	0	541010.5639842078
644	43.338636538438884	556060896.1017411	452227649.40580463	0.0	0	530300.9949700746
645	31.71139295568236	479729520.8482332	493569743.4623934	0.0	0	457505.7228548368
646	42.38143317767628	535091156.8733613	484536457.04614395	0.0	0	510302.69324623246
647	42.15147698465316	554232483.6380392	579142942.8205231	0.0	0	528557.2849636452
648	40.394828775183875	548860363.4143165	464856102.54382354	0.0	0	523434.0318816341
649	31.54977108758831	517170388.309553	427490814.13370186	0.0	0	493212.1165366679
650	34.28290259973059	539732122.9746972	489111059.7229547	0.0	0	514728.66342038824
651	35.56948602180417	543815660.4920888	461193722.85150456	0.0	0	518623.0282708062
652	39.002895511772635	496040145.23474425	548231234.2156805	0.0	0	473060.74641680176
653	33.91447242812448	458726027.9077637	480766636.3043464	0.0	0	437475.23108269117
654	37.421819655299515	482062932.06148297	493947906.81368214	0.0	0	459731.03719852725
655	42.006309950102995	546043829.8274202	457334718.17955077	0.0	0	520747.9761385159
656	39.350605671823466	511055872.7930844	550231308.8727236	0.0	0	487380.86013134406
657	35.46202818232676	510267047.67586315	480282112.39390755	0.0	0	486628.57787691423
658	34.44632537294625	506317735.14671755	442331000.43111396	0.0	0	482862.21995040664
659	40.4761238293802	527863373.100877	536153013.93811333	0.0	0	503409.7414978759
660	37.323352751424146	548216552.3671317	432026000.1124309	0.0	0	522820.0458213155
661	35.03814371679532	483627986.84016013	417059662.4700277	0.0	0	461223.5897447205
662	44.484054649939374	553034387.22796	476290987.00463635	0.0	0	527414.6911887742
663	36.92747285289568	486389153.7798007	563599157.312926	0.0	0	463856.84373836574
664	40.67095070233685	505102359.7371445	505266190.6717661	0.0	0	481703.1476375049
665	40.59719802341862	547235920.1222724	643868877.6680477	0.0	0	521884.84203555336
666	38.841555751522634	496371608.2767171	500668980.46709275	0.0	0	473376.8542067692
667	44.36997271588268	555356747.0559611	523211234.03100055	0.0	0	529629.4661101925
668	43.04782500324099	531707514.1299975	461737463.09444666	0.0	0	507075.8000659918
669	37.912670664697096	505357671.98903126	501620530.4951862	0.0	0	481946.63237479335
670	42.95636393687411	572139090.8617554	529664676.3567132	0.0	0	545634.3563668779
671	40.656783049666124	528288418.23552686	476530836.7611366	0.0	0	503815.09612610505
672	37.61243745791035	482303009.2275031	506534835.4061963	0.0	0	459959.9926257162
673	38.6384850574969	525587490.23205876	481091112.7503733	0.0	0	501239.29045873514
674	41.49558164050885	532047809.79168344	513735025.2191421	0.0	0	507400.33129852597
675	44.87684150319705	568503194.3357038	565055125.2223284	0.0	0	542166.8952328719
676	40.761554841842745	509837140.71543205	523984746.9438484	0.0	0	486218.586650307
677	38.85724172077964	519776435.5726944	509091498.46448416	0.0	0	495697.4368788666
678	43.282003893406106	544764540.6235387	511269200.8401741	0.0	0	519527.95088151813
679	41.526459043177844	552268794.4611349	546047038.0789148	0.0	0	526684.5650302266
680	36.04279613983997	505616977.951088	468693145.00189203	0.0	0	482193.92581089813
681	36.65337025109377	463013595.1392849	488869714.8800535	0.0	0	441564.17383125774
682	41.558133151287834	513180633.35086334	447483299.95399415	0.0	0	489407.189703811
683	42.12402084449305	510234645.99815494	462017156.6835778	0.0	0	486597.6772290756
684	36.94300226902057	478539446.9981244	547174396.2351052	0.0	0	456370.77998936124
685	40.711094898141965	497496666.7609701	521624001.1810244	0.0	0	474449.7935876563
686	41.07863046606701	530758358.8370845	541330556.711041	0.0	0	506170.6150408598
687	42.92583875625456	540787609.5337123	563398841.4795289	0.0	0	515735.253843033
688	44.874851266768296	565270767.2581825	528272220.56303865	0.0	0	539084.2125493838
689	46.92894359710543	569801374.2918249	503653039.1178818	0.0	0	543404.9361150977
690	44.40189231884215	555532844.8735533	514292736.10213244	0.0	0	529797.4060760052
691	38.1792868855926	459688313.0487909	480780235.3331397	0.0	0	438392.9377067479
692	34.94553534818482	450514836.73932284	487080029.00364846	0.0	0	429644.4289582472
693	46.32071894837543	569919049.1848277	503013998.74618286	0.0	0	543517.1596382407
694	47.723316879475895	586979124.5134972	529090651.5326263	0.0	0	559786.9153151484
695	42.541370223126734	548115209.68982	504554626.41439945	0.0	0	522723.3979128076
696	32.97399184574215	428790005.51547617	514601163.9153567	0.0	0	408926.0153918038
697	45.75047798667821	563800235.9709369	523012014.69578606	0.0	0	537681.8046292657
698	38.72326306338552	497681460.6071366	615144147.0280939	0.0	0	474626.02673257503
